dividend_cocode|company_name|div_announcement_date|div_rate|div_per_share
164646|TATA CONSULTANCY SERVICES LTD.|22-10-2008|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2009|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|20-04-2009|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-07-2009|200.0000|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-10-2009|200.0000|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2010|200.0000|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|19-04-2010|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|20-04-2010|1000.0000|10.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-07-2010|200.0000|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|21-10-2010|200.0000|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-01-2011|200.0000|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|21-04-2011|800.0000|8.0000
164646|TATA CONSULTANCY SERVICES LTD.|14-07-2011|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-10-2011|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-01-2012|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|23-04-2012|800.0000|8.0000
164646|TATA CONSULTANCY SERVICES LTD.|24-04-2012|800.0000|8.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-07-2012|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|19-10-2012|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|14-01-2013|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-04-2013|1300.0000|13.0000
164646|TATA CONSULTANCY SERVICES LTD.|18-07-2013|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-10-2013|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-01-2014|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2014|2000.0000|20.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-07-2014|4000.0000|40.0000
164646|TATA CONSULTANCY SERVICES LTD.|18-07-2014|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-10-2014|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2015|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2015|2400.0000|24.0000
164646|TATA CONSULTANCY SERVICES LTD.|09-07-2015|550.0000|5.5000
164646|TATA CONSULTANCY SERVICES LTD.|13-10-2015|550.0000|5.5000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2016|550.0000|5.5000
164646|TATA CONSULTANCY SERVICES LTD.|18-04-2016|2700.0000|27.0000
164646|TATA CONSULTANCY SERVICES LTD.|14-07-2016|650.0000|6.5000
164646|TATA CONSULTANCY SERVICES LTD.|13-10-2016|650.0000|6.5000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2017|650.0000|6.5000
164646|TATA CONSULTANCY SERVICES LTD.|18-04-2017|2750.0000|27.5000
164646|TATA CONSULTANCY SERVICES LTD.|13-07-2017|700.0000|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-10-2017|700.0000|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-01-2018|700.0000|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|19-04-2018|2900.0000|29.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-07-2018|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-10-2018|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-01-2019|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-04-2019|1800.0000|18.0000
164646|TATA CONSULTANCY SERVICES LTD.|09-07-2019|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-10-2019|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-10-2019|4000.0000|40.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-01-2020|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-03-2020|1200.0000|12.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2020|600.0000|6.0000
164646|TATA CONSULTANCY SERVICES LTD.|09-07-2020|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|07-10-2020|1200.0000|12.0000
164646|TATA CONSULTANCY SERVICES LTD.|08-01-2021|600.0000|6.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-04-2021|1500.0000|15.0000
164646|TATA CONSULTANCY SERVICES LTD.|08-07-2021|700.0000|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|08-10-2021|700.0000|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2022|700.0000|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-04-2022|2200.0000|22.0000
164646|TATA CONSULTANCY SERVICES LTD.|08-07-2022|800.0000|8.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1992|0.0000|0.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1993|0.0000|0.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1994|1.7000|17.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1995|0.2000|2.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1996|0.4000|4.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1997|0.7000|7.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1998|0.7000|7.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-1999|0.7000|7.0000
177758|POWER GRID CORPN. OF INDIA LTD.|10-09-2000|0.6600|6.6000
177758|POWER GRID CORPN. OF INDIA LTD.|10-09-2001|1.6300|16.3000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2002|1.6700|16.7000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2003|1.6500|16.5000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2003|1.6500|16.5000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2004|4.1200|41.2000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2005|2.7800|27.8000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2005|3.0300|30.3000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2006|2.4300|24.3000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2006|6.0100|60.1000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2007|3.0400|0.3040
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2007|6.7000|0.6700
177758|POWER GRID CORPN. OF INDIA LTD.|05-03-2008|5.0000|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|19-06-2008|7.0000|0.7000
177758|POWER GRID CORPN. OF INDIA LTD.|28-01-2009|5.0000|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|16-06-2009|7.0000|0.7000
177758|POWER GRID CORPN. OF INDIA LTD.|07-01-2010|5.0000|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|26-05-2010|10.0000|1.0000
177758|POWER GRID CORPN. OF INDIA LTD.|08-02-2011|5.0000|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|24-05-2011|12.5000|1.2500
177758|POWER GRID CORPN. OF INDIA LTD.|08-02-2012|8.0000|0.8000
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2012|13.1000|1.3100
177758|POWER GRID CORPN. OF INDIA LTD.|12-02-2013|16.1000|1.6100
177758|POWER GRID CORPN. OF INDIA LTD.|28-05-2013|11.4000|1.1400
177758|POWER GRID CORPN. OF INDIA LTD.|27-02-2014|12.7000|1.2700
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2014|13.1000|1.3100
177758|POWER GRID CORPN. OF INDIA LTD.|04-03-2015|6.9000|0.6900
177758|POWER GRID CORPN. OF INDIA LTD.|30-05-2015|13.1000|1.3100
177758|POWER GRID CORPN. OF INDIA LTD.|27-01-2016|8.0000|0.8000
177758|POWER GRID CORPN. OF INDIA LTD.|26-05-2016|15.1000|1.5100
177758|POWER GRID CORPN. OF INDIA LTD.|09-02-2017|10.0000|1.0000
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2017|33.5000|3.3500
177758|POWER GRID CORPN. OF INDIA LTD.|01-02-2018|24.5000|2.4500
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2018|28.0000|2.8000
177758|POWER GRID CORPN. OF INDIA LTD.|07-03-2019|58.3000|5.8300
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2019|25.0000|2.5000
177758|POWER GRID CORPN. OF INDIA LTD.|06-03-2020|59.6000|5.9600
177758|POWER GRID CORPN. OF INDIA LTD.|20-06-2020|40.4000|4.0400
177758|POWER GRID CORPN. OF INDIA LTD.|12-12-2020|50.0000|5.0000
177758|POWER GRID CORPN. OF INDIA LTD.|01-03-2021|40.0000|4.0000
177758|POWER GRID CORPN. OF INDIA LTD.|17-06-2021|30.0000|3.0000
177758|POWER GRID CORPN. OF INDIA LTD.|15-12-2021|40.0000|4.0000
177758|POWER GRID CORPN. OF INDIA LTD.|16-12-2021|30.0000|3.0000
177758|POWER GRID CORPN. OF INDIA LTD.|09-02-2022|55.0000|5.5000
177758|POWER GRID CORPN. OF INDIA LTD.|21-05-2022|22.5000|2.2500
196667|RELIANCE INDUSTRIES LTD.|30-06-1988|55.0000|NA
196667|RELIANCE INDUSTRIES LTD.|31-03-1989|30.0000|3.0000
196667|RELIANCE INDUSTRIES LTD.|03-09-1990|30.0000|3.0000
196667|RELIANCE INDUSTRIES LTD.|29-10-1991|30.0000|3.0000
196667|RELIANCE INDUSTRIES LTD.|09-10-1992|30.0000|3.0000
196667|RELIANCE INDUSTRIES LTD.|27-08-1993|35.0000|3.5000
196667|RELIANCE INDUSTRIES LTD.|15-07-1994|51.0000|5.1000
196667|RELIANCE INDUSTRIES LTD.|31-05-1995|55.0000|5.5000
196667|RELIANCE INDUSTRIES LTD.|08-05-1996|60.0000|6.0000
196667|RELIANCE INDUSTRIES LTD.|23-04-1997|65.0000|6.5000
196667|RELIANCE INDUSTRIES LTD.|27-04-1998|35.0000|3.5000
196667|RELIANCE INDUSTRIES LTD.|23-04-1999|37.5000|3.7500
196667|RELIANCE INDUSTRIES LTD.|31-03-2000|40.0000|4.0000
196667|RELIANCE INDUSTRIES LTD.|31-03-2001|42.5000|4.2500
196667|RELIANCE INDUSTRIES LTD.|01-10-2002|47.5000|4.7500
196667|RELIANCE INDUSTRIES LTD.|23-04-2003|50.0000|5.0000
196667|RELIANCE INDUSTRIES LTD.|29-04-2004|52.5000|5.2500
196667|RELIANCE INDUSTRIES LTD.|27-04-2005|75.0000|7.5000
196667|RELIANCE INDUSTRIES LTD.|27-04-2006|100.0000|10.0000
196667|RELIANCE INDUSTRIES LTD.|10-03-2007|110.0000|11.0000
196667|RELIANCE INDUSTRIES LTD.|10-09-2007|0.0000|0.0000
196667|RELIANCE INDUSTRIES LTD.|21-04-2008|130.0000|13.0000
196667|RELIANCE INDUSTRIES LTD.|07-10-2009|130.0000|13.0000
196667|RELIANCE INDUSTRIES LTD.|23-04-2010|70.0000|7.0000
196667|RELIANCE INDUSTRIES LTD.|21-04-2011|80.0000|8.0000
196667|RELIANCE INDUSTRIES LTD.|20-04-2012|85.0000|8.5000
196667|RELIANCE INDUSTRIES LTD.|16-04-2013|90.0000|9.0000
196667|RELIANCE INDUSTRIES LTD.|18-04-2014|95.0000|9.5000
196667|RELIANCE INDUSTRIES LTD.|17-04-2015|100.0000|10.0000
196667|RELIANCE INDUSTRIES LTD.|10-03-2016|105.0000|10.5000
196667|RELIANCE INDUSTRIES LTD.|22-04-2016|0.0000|0.0000
196667|RELIANCE INDUSTRIES LTD.|24-04-2017|110.0000|11.0000
196667|RELIANCE INDUSTRIES LTD.|27-04-2018|60.0000|6.0000
196667|RELIANCE INDUSTRIES LTD.|18-04-2019|65.0000|6.5000
196667|RELIANCE INDUSTRIES LTD.|30-04-2020|65.0000|6.5000
196667|RELIANCE INDUSTRIES LTD.|30-04-2021|70.0000|7.0000
196667|RELIANCE INDUSTRIES LTD.|07-05-2022|80.0000|8.0000
201643|S B I LIFE INSURANCE CO. LTD.|23-03-2018|20.0000|2.0000
201643|S B I LIFE INSURANCE CO. LTD.|26-03-2019|20.0000|2.0000
201643|S B I LIFE INSURANCE CO. LTD.|25-03-2021|25.0000|2.5000
201643|S B I LIFE INSURANCE CO. LTD.|22-03-2022|20.0000|2.0000
215829|U P L LTD.|10-08-1989|10.0000|NA
215829|U P L LTD.|31-03-1994|0.0000|NA
215829|U P L LTD.|31-03-1995|20.0000|2.0000
215829|U P L LTD.|01-07-1996|20.0000|2.0000
215829|U P L LTD.|01-07-1997|5.0000|0.5000
215829|U P L LTD.|30-06-1998|0.0000|0.0000
215829|U P L LTD.|07-06-1999|0.0000|0.0000
215829|U P L LTD.|10-10-2000|0.0000|0.0000
215829|U P L LTD.|31-01-2002|0.0000|0.0000
215829|U P L LTD.|20-03-2003|0.0000|0.0000
215829|U P L LTD.|11-08-2003|20.0000|2.0000
215829|U P L LTD.|22-07-2004|30.0000|3.0000
215829|U P L LTD.|29-04-2005|40.0000|4.0000
215829|U P L LTD.|22-04-2006|50.0000|1.0000
215829|U P L LTD.|16-03-2007|60.0000|1.2000
215829|U P L LTD.|02-05-2008|100.0000|2.0000
215829|U P L LTD.|25-04-2009|75.0000|1.5000
215829|U P L LTD.|29-04-2010|100.0000|2.0000
215829|U P L LTD.|29-04-2011|100.0000|2.0000
215829|U P L LTD.|29-03-2012|100.0000|2.0000
215829|U P L LTD.|30-04-2012|25.0000|0.5000
215829|U P L LTD.|25-04-2013|125.0000|2.5000
215829|U P L LTD.|25-04-2014|200.0000|4.0000
215829|U P L LTD.|27-03-2015|250.0000|5.0000
215829|U P L LTD.|29-04-2016|250.0000|5.0000
215829|U P L LTD.|28-04-2017|350.0000|7.0000
215829|U P L LTD.|27-04-2018|400.0000|8.0000
215829|U P L LTD.|17-05-2019|400.0000|8.0000
215829|U P L LTD.|22-05-2020|300.0000|6.0000
215829|U P L LTD.|12-05-2021|500.0000|10.0000
215829|U P L LTD.|09-05-2022|500.0000|10.0000
236328|STATE BANK OF INDIA|15-01-1990|25.0000|25.0000
236328|STATE BANK OF INDIA|21-06-1990|31.2500|31.2500
236328|STATE BANK OF INDIA|05-07-1991|25.0000|25.0000
236328|STATE BANK OF INDIA|13-01-1992|11.0000|11.0000
236328|STATE BANK OF INDIA|27-07-1992|14.0000|14.0000
236328|STATE BANK OF INDIA|22-01-1993|11.0000|11.0000
236328|STATE BANK OF INDIA|27-08-1993|14.0000|14.0000
236328|STATE BANK OF INDIA|23-09-1994|14.0000|1.4000
236328|STATE BANK OF INDIA|28-06-1995|35.0000|3.5000
236328|STATE BANK OF INDIA|21-06-1996|35.0000|3.5000
236328|STATE BANK OF INDIA|20-06-1997|40.0000|4.0000
236328|STATE BANK OF INDIA|19-06-1998|40.0000|4.0000
236328|STATE BANK OF INDIA|24-06-1999|40.0000|4.0000
236328|STATE BANK OF INDIA|31-03-2000|25.0000|2.5000
236328|STATE BANK OF INDIA|23-06-2000|25.0000|2.5000
236328|STATE BANK OF INDIA|21-06-2001|50.0000|5.0000
236328|STATE BANK OF INDIA|20-06-2002|60.0000|6.0000
236328|STATE BANK OF INDIA|20-06-2003|85.0000|8.5000
236328|STATE BANK OF INDIA|28-05-2004|110.0000|11.0000
236328|STATE BANK OF INDIA|20-05-2005|125.0000|12.5000
236328|STATE BANK OF INDIA|19-05-2006|140.0000|14.0000
236328|STATE BANK OF INDIA|12-05-2007|140.0000|14.0000
236328|STATE BANK OF INDIA|02-05-2008|215.0000|21.5000
236328|STATE BANK OF INDIA|09-05-2009|290.0000|29.0000
236328|STATE BANK OF INDIA|25-01-2010|100.0000|10.0000
236328|STATE BANK OF INDIA|14-05-2010|200.0000|20.0000
236328|STATE BANK OF INDIA|17-05-2011|300.0000|30.0000
236328|STATE BANK OF INDIA|18-05-2012|350.0000|35.0000
236328|STATE BANK OF INDIA|23-05-2013|415.0000|41.5000
236328|STATE BANK OF INDIA|03-03-2014|150.0000|15.0000
236328|STATE BANK OF INDIA|23-05-2014|150.0000|15.0000
236328|STATE BANK OF INDIA|22-05-2015|350.0000|3.5000
236328|STATE BANK OF INDIA|27-05-2016|260.0000|2.6000
236328|STATE BANK OF INDIA|19-05-2017|260.0000|2.6000
236328|STATE BANK OF INDIA|22-05-2018|0.0000|0.0000
236328|STATE BANK OF INDIA|10-05-2019|0.0000|0.0000
236328|STATE BANK OF INDIA|21-05-2021|400.0000|4.0000
236328|STATE BANK OF INDIA|13-05-2022|710.0000|7.1000
239726|SUN PHARMACEUTICAL INDS. LTD.|31-03-1994|0.0000|NA
239726|SUN PHARMACEUTICAL INDS. LTD.|31-07-1995|20.0000|2.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|08-05-1996|25.0000|2.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-04-1997|35.0000|3.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-04-1998|60.0000|6.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-04-1999|60.0000|6.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|09-11-1999|20.0000|2.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|10-11-1999|60.0000|6.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|19-03-2000|40.0000|4.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|31-03-2000|0.0000|0.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|03-07-2001|50.0000|5.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|19-10-2001|0.0000|0.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|31-05-2002|50.0000|5.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|03-05-2003|100.0000|5.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|29-11-2004|65.0000|3.2500
239726|SUN PHARMACEUTICAL INDS. LTD.|18-08-2005|75.0000|3.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|06-06-2006|110.0000|5.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|10-03-2007|135.0000|6.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|18-05-2007|0.0000|0.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2008|210.0000|10.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2009|275.0000|13.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|24-05-2010|275.0000|13.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|28-05-2011|350.0000|3.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|10-08-2012|425.0000|4.2500
239726|SUN PHARMACEUTICAL INDS. LTD.|28-05-2013|250.0000|2.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|13-08-2014|150.0000|1.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|11-08-2015|300.0000|3.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2016|100.0000|1.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|26-05-2017|350.0000|3.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|25-05-2018|200.0000|2.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|28-05-2019|275.0000|2.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|06-02-2020|300.0000|3.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|27-05-2020|100.0000|1.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|29-01-2021|550.0000|5.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|27-05-2021|200.0000|2.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|31-01-2022|700.0000|7.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2022|300.0000|3.0000
248093|TATA MOTORS LTD.|31-03-1989|25.0000|25.0000
248093|TATA MOTORS LTD.|09-07-1990|30.0000|3.0000
248093|TATA MOTORS LTD.|05-07-1991|40.0000|4.0000
248093|TATA MOTORS LTD.|15-07-1992|40.0000|4.0000
248093|TATA MOTORS LTD.|21-06-1993|30.0000|3.0000
248093|TATA MOTORS LTD.|03-06-1994|40.0000|4.0000
248093|TATA MOTORS LTD.|31-05-1995|60.0000|6.0000
248093|TATA MOTORS LTD.|28-05-1996|60.0000|6.0000
248093|TATA MOTORS LTD.|31-03-1997|80.0000|8.0000
248093|TATA MOTORS LTD.|31-03-1998|55.0000|5.5000
248093|TATA MOTORS LTD.|13-05-1999|30.0000|3.0000
248093|TATA MOTORS LTD.|28-03-2000|25.0000|2.5000
248093|TATA MOTORS LTD.|14-06-2001|0.0000|0.0000
248093|TATA MOTORS LTD.|05-06-2002|0.0000|0.0000
248093|TATA MOTORS LTD.|27-05-2003|40.0000|4.0000
248093|TATA MOTORS LTD.|22-01-2004|40.0000|4.0000
248093|TATA MOTORS LTD.|19-05-2004|40.0000|4.0000
248093|TATA MOTORS LTD.|16-05-2005|100.0000|10.0000
248093|TATA MOTORS LTD.|17-05-2005|25.0000|2.5000
248093|TATA MOTORS LTD.|19-05-2006|130.0000|13.0000
248093|TATA MOTORS LTD.|18-05-2007|150.0000|15.0000
248093|TATA MOTORS LTD.|28-05-2008|150.0000|15.0000
248093|TATA MOTORS LTD.|29-05-2009|60.0000|6.0000
248093|TATA MOTORS LTD.|27-05-2010|150.0000|15.0000
248093|TATA MOTORS LTD.|26-05-2011|200.0000|20.0000
248093|TATA MOTORS LTD.|29-05-2012|200.0000|4.0000
248093|TATA MOTORS LTD.|29-05-2013|100.0000|2.0000
248093|TATA MOTORS LTD.|29-05-2014|100.0000|2.0000
248093|TATA MOTORS LTD.|26-05-2015|0.0000|0.0000
248093|TATA MOTORS LTD.|30-05-2016|10.0000|0.2000
248093|TATA MOTORS LTD.|23-05-2019|0.0000|0.0000
248136|TATA STEEL LTD.|31-03-1989|30.0000|30.0000
248136|TATA STEEL LTD.|20-06-1990|30.0000|3.0000
248136|TATA STEEL LTD.|05-07-1991|31.0000|3.1000
248136|TATA STEEL LTD.|29-05-1992|35.0000|3.5000
248136|TATA STEEL LTD.|21-06-1993|25.0000|2.5000
248136|TATA STEEL LTD.|03-06-1994|30.0000|3.0000
248136|TATA STEEL LTD.|31-05-1995|35.0000|3.5000
248136|TATA STEEL LTD.|30-05-1996|45.0000|4.5000
248136|TATA STEEL LTD.|24-05-1997|45.0000|4.5000
248136|TATA STEEL LTD.|29-05-1998|40.0000|4.0000
248136|TATA STEEL LTD.|21-05-1999|40.0000|4.0000
248136|TATA STEEL LTD.|24-03-2000|40.0000|4.0000
248136|TATA STEEL LTD.|31-03-2000|0.0000|0.0000
248136|TATA STEEL LTD.|12-05-2001|50.0000|5.0000
248136|TATA STEEL LTD.|16-05-2002|40.0000|4.0000
248136|TATA STEEL LTD.|30-05-2002|0.0000|0.0000
248136|TATA STEEL LTD.|29-05-2003|80.0000|8.0000
248136|TATA STEEL LTD.|20-05-2004|100.0000|10.0000
248136|TATA STEEL LTD.|19-05-2005|130.0000|13.0000
248136|TATA STEEL LTD.|18-05-2006|130.0000|13.0000
248136|TATA STEEL LTD.|17-05-2007|130.0000|13.0000
248136|TATA STEEL LTD.|18-05-2007|25.0000|2.5000
248136|TATA STEEL LTD.|26-06-2008|160.0000|16.0000
248136|TATA STEEL LTD.|25-06-2009|160.0000|16.0000
248136|TATA STEEL LTD.|26-05-2010|80.0000|8.0000
248136|TATA STEEL LTD.|25-05-2011|120.0000|12.0000
248136|TATA STEEL LTD.|18-05-2012|120.0000|12.0000
248136|TATA STEEL LTD.|23-05-2013|80.0000|8.0000
248136|TATA STEEL LTD.|14-05-2014|100.0000|10.0000
248136|TATA STEEL LTD.|20-05-2015|80.0000|8.0000
248136|TATA STEEL LTD.|25-05-2016|80.0000|8.0000
248136|TATA STEEL LTD.|16-05-2017|100.0000|10.0000
248136|TATA STEEL LTD.|16-05-2018|100.0000|10.0000
248136|TATA STEEL LTD.|25-04-2019|130.0000|13.0000
248136|TATA STEEL LTD.|29-06-2020|100.0000|10.0000
248136|TATA STEEL LTD.|05-05-2021|250.0000|25.0000
248136|TATA STEEL LTD.|03-05-2022|510.0000|51.0000
248186|TATA CONSUMER PRODUCTS LTD.|31-03-1989|50.0000|NA
248186|TATA CONSUMER PRODUCTS LTD.|03-09-1990|60.0000|6.0000
248186|TATA CONSUMER PRODUCTS LTD.|19-08-1991|101.0000|10.1000
248186|TATA CONSUMER PRODUCTS LTD.|31-07-1992|101.0000|10.1000
248186|TATA CONSUMER PRODUCTS LTD.|16-08-1993|80.0000|8.0000
248186|TATA CONSUMER PRODUCTS LTD.|12-08-1994|80.0000|8.0000
248186|TATA CONSUMER PRODUCTS LTD.|26-07-1995|60.0000|6.0000
248186|TATA CONSUMER PRODUCTS LTD.|01-06-1996|60.0000|6.0000
248186|TATA CONSUMER PRODUCTS LTD.|12-06-1997|65.0000|6.5000
248186|TATA CONSUMER PRODUCTS LTD.|13-06-1998|101.0000|10.1000
248186|TATA CONSUMER PRODUCTS LTD.|22-05-1999|110.0000|11.0000
248186|TATA CONSUMER PRODUCTS LTD.|31-03-2000|0.0000|0.0000
248186|TATA CONSUMER PRODUCTS LTD.|01-04-2000|101.0000|10.1000
248186|TATA CONSUMER PRODUCTS LTD.|19-06-2001|90.0000|9.0000
248186|TATA CONSUMER PRODUCTS LTD.|17-05-2002|70.0000|7.0000
248186|TATA CONSUMER PRODUCTS LTD.|27-06-2002|0.0000|0.0000
248186|TATA CONSUMER PRODUCTS LTD.|26-06-2003|70.0000|7.0000
248186|TATA CONSUMER PRODUCTS LTD.|24-06-2004|85.0000|8.5000
248186|TATA CONSUMER PRODUCTS LTD.|09-06-2005|100.0000|10.0000
248186|TATA CONSUMER PRODUCTS LTD.|06-06-2006|120.0000|12.0000
248186|TATA CONSUMER PRODUCTS LTD.|01-06-2007|150.0000|15.0000
248186|TATA CONSUMER PRODUCTS LTD.|30-05-2008|150.0000|15.0000
248186|TATA CONSUMER PRODUCTS LTD.|31-05-2008|200.0000|20.0000
248186|TATA CONSUMER PRODUCTS LTD.|10-06-2009|175.0000|17.5000
248186|TATA CONSUMER PRODUCTS LTD.|25-05-2010|200.0000|2.0000
248186|TATA CONSUMER PRODUCTS LTD.|24-05-2011|200.0000|2.0000
248186|TATA CONSUMER PRODUCTS LTD.|23-05-2012|215.0000|2.1500
248186|TATA CONSUMER PRODUCTS LTD.|28-05-2013|215.0000|2.1500
248186|TATA CONSUMER PRODUCTS LTD.|28-05-2014|225.0000|2.2500
248186|TATA CONSUMER PRODUCTS LTD.|28-05-2015|225.0000|2.2500
248186|TATA CONSUMER PRODUCTS LTD.|24-05-2016|225.0000|2.2500
248186|TATA CONSUMER PRODUCTS LTD.|30-05-2017|235.0000|2.3500
248186|TATA CONSUMER PRODUCTS LTD.|11-05-2018|250.0000|2.5000
248186|TATA CONSUMER PRODUCTS LTD.|23-04-2019|250.0000|2.5000
248186|TATA CONSUMER PRODUCTS LTD.|14-05-2020|270.0000|2.7000
248186|TATA CONSUMER PRODUCTS LTD.|06-05-2021|405.0000|4.0500
248186|TATA CONSUMER PRODUCTS LTD.|04-05-2022|605.0000|6.0500
251664|TITAN COMPANY LTD.|30-06-1988|0.0000|NA
251664|TITAN COMPANY LTD.|31-03-1989|0.0000|0.0000
251664|TITAN COMPANY LTD.|12-11-1990|15.0000|1.5000
251664|TITAN COMPANY LTD.|16-09-1991|18.0000|1.8000
251664|TITAN COMPANY LTD.|18-09-1992|20.0000|2.0000
